"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"64",0.0437710437710438,0.0538720538720539,0.0437710437710438,0.0740740740740741,0.205387205387205,0.0942760942760943,0.0437710437710438,0.0538720538720539,0.0336700336700337,0.0841750841750842,0.0740740740740741,0.0538720538720539,0.0538720538720539,0.0437710437710438,0.0437710437710438
"65",0.0476190476190476,0.0586080586080586,0.0476190476190476,0.0366300366300366,0.146520146520147,0.124542124542125,0.0695970695970696,0.0586080586080586,0.0366300366300366,0.0695970695970696,0.102564102564103,0.0366300366300366,0.0366300366300366,0.0805860805860806,0.0476190476190476
"66",0.0786163522012579,0.0408805031446541,0.050314465408805,0.0408805031446541,0.238993710691824,0.0786163522012579,0.059748427672956,0.0408805031446541,0.059748427672956,0.050314465408805,0.0880503144654088,0.050314465408805,0.0408805031446541,0.050314465408805,0.0314465408805031
"67",0.0695970695970696,0.0366300366300366,0.0366300366300366,0.0366300366300366,0.256410256410256,0.102564102564103,0.0476190476190476,0.0366300366300366,0.0476190476190476,0.0586080586080586,0.0695970695970696,0.0476190476190476,0.0586080586080586,0.0586080586080586,0.0366300366300366
"68",0.0888888888888889,0.0888888888888889,0.0603174603174603,0.0507936507936508,0.231746031746032,0.0793650793650794,0.0317460317460317,0.0317460317460317,0.0317460317460317,0.0603174603174603,0.0317460317460317,0.0412698412698413,0.0317460317460317,0.0698412698412698,0.0698412698412698
"69",0.0703703703703704,0.0814814814814815,0.0703703703703704,0.0481481481481482,0.125925925925926,0.0925925925925926,0.0481481481481482,0.037037037037037,0.0481481481481482,0.0703703703703704,0.0703703703703704,0.0481481481481482,0.0703703703703704,0.0592592592592593,0.0592592592592593
"70",0.0763888888888889,0.0972222222222222,0.0451388888888889,0.0451388888888889,0.0763888888888889,0.0659722222222222,0.0451388888888889,0.0659722222222222,0.0972222222222222,0.0868055555555556,0.0659722222222222,0.0659722222222222,0.0555555555555556,0.0659722222222222,0.0451388888888889
"71",0.0606060606060606,0.0606060606060606,0.0378787878787879,0.0492424242424242,0.0946969696969697,0.0378787878787879,0.0606060606060606,0.0378787878787879,0.0833333333333333,0.106060606060606,0.117424242424242,0.071969696969697,0.0492424242424242,0.0946969696969697,0.0378787878787879
"72",0.059190031152648,0.059190031152648,0.0778816199376947,0.0685358255451713,0.0778816199376947,0.0404984423676013,0.133956386292835,0.0498442367601246,0.0778816199376947,0.0778816199376947,0.0778816199376947,0.0498442367601246,0.0311526479750779,0.0778816199376947,0.0404984423676013
"73",0.0451388888888889,0.0451388888888889,0.0555555555555556,0.0451388888888889,0.0763888888888889,0.0555555555555556,0.222222222222222,0.0451388888888889,0.0555555555555556,0.0347222222222222,0.0555555555555556,0.0451388888888889,0.0763888888888889,0.0659722222222222,0.0763888888888889
"74",0.048689138576779,0.0599250936329588,0.0823970037453184,0.0711610486891386,0.0711610486891386,0.048689138576779,0.205992509363296,0.048689138576779,0.048689138576779,0.048689138576779,0.0599250936329588,0.0599250936329588,0.0374531835205993,0.0374531835205993,0.0711610486891386
"75",0.0637254901960784,0.0490196078431373,0.0784313725490196,0.0931372549019608,0.0490196078431373,0.0637254901960784,0.181372549019608,0.0490196078431373,0.0490196078431373,0.0490196078431373,0.0490196078431373,0.0637254901960784,0.0490196078431373,0.0490196078431373,0.0637254901960784
"76",0.0811965811965812,0.0427350427350427,0.0683760683760684,0.0811965811965812,0.0555555555555556,0.0683760683760684,0.196581196581197,0.0427350427350427,0.0555555555555556,0.0555555555555556,0.0427350427350427,0.0555555555555556,0.0427350427350427,0.0683760683760684,0.0427350427350427
"77",0.0850340136054422,0.0748299319727891,0.0340136054421769,0.105442176870748,0.0646258503401361,0.0646258503401361,0.136054421768707,0.0442176870748299,0.0748299319727891,0.054421768707483,0.0646258503401361,0.0340136054421769,0.0340136054421769,0.0850340136054422,0.0442176870748299
"78",0.0853994490358127,0.0771349862258953,0.0523415977961433,0.09366391184573,0.101928374655647,0.0523415977961433,0.134986225895317,0.0358126721763085,0.0358126721763085,0.0275482093663912,0.068870523415978,0.0523415977961433,0.0606060606060606,0.0853994490358127,0.0358126721763085
"79",0.0591397849462366,0.115591397849462,0.0268817204301075,0.131720430107527,0.0994623655913979,0.0268817204301075,0.0913978494623656,0.043010752688172,0.043010752688172,0.043010752688172,0.0672043010752688,0.0752688172043011,0.0672043010752688,0.0752688172043011,0.0349462365591398
"80",0.0570570570570571,0.0930930930930931,0.03003003003003,0.0660660660660661,0.165165165165165,0.0570570570570571,0.0840840840840841,0.039039039039039,0.0480480480480481,0.0660660660660661,0.039039039039039,0.0660660660660661,0.0840840840840841,0.0570570570570571,0.0480480480480481
"81",0.0397553516819572,0.0856269113149847,0.0305810397553517,0.0764525993883792,0.186544342507645,0.0581039755351682,0.0581039755351682,0.0672782874617737,0.0581039755351682,0.0489296636085627,0.0581039755351682,0.0672782874617737,0.0581039755351682,0.0581039755351682,0.0489296636085627
"82",0.059748427672956,0.106918238993711,0.0314465408805031,0.0786163522012579,0.172955974842767,0.0408805031446541,0.0314465408805031,0.059748427672956,0.0408805031446541,0.050314465408805,0.059748427672956,0.050314465408805,0.0691823899371069,0.0786163522012579,0.0691823899371069
"83",0.041025641025641,0.11025641025641,0.0333333333333333,0.0487179487179487,0.294871794871795,0.041025641025641,0.0333333333333333,0.0564102564102564,0.041025641025641,0.0641025641025641,0.0487179487179487,0.041025641025641,0.0487179487179487,0.0564102564102564,0.041025641025641
"84",0.0404984423676013,0.0778816199376947,0.0311526479750779,0.0498442367601246,0.274143302180685,0.0311526479750779,0.0404984423676013,0.0872274143302181,0.0311526479750779,0.0965732087227414,0.059190031152648,0.0404984423676013,0.0498442367601246,0.059190031152648,0.0311526479750779
"85",0.0386904761904762,0.0922619047619048,0.0297619047619048,0.0386904761904762,0.235119047619048,0.0297619047619048,0.0297619047619048,0.0476190476190476,0.110119047619048,0.110119047619048,0.0297619047619048,0.0654761904761905,0.0386904761904762,0.0565476190476191,0.0476190476190476
"86",0.0396825396825397,0.0873015873015873,0.0396825396825397,0.0753968253968254,0.182539682539683,0.0515873015873016,0.0396825396825397,0.0396825396825397,0.0992063492063492,0.0753968253968254,0.0515873015873016,0.0634920634920635,0.0396825396825397,0.0396825396825397,0.0753968253968254
"87",0.0509803921568628,0.0745098039215686,0.0627450980392157,0.0627450980392157,0.133333333333333,0.0627450980392157,0.0392156862745098,0.0392156862745098,0.12156862745098,0.0980392156862745,0.0392156862745098,0.0627450980392157,0.0392156862745098,0.0392156862745098,0.0745098039215686
"88",0.0548523206751055,0.0548523206751055,0.0421940928270042,0.0675105485232068,0.0675105485232068,0.0548523206751055,0.0421940928270042,0.0548523206751055,0.156118143459916,0.0675105485232068,0.0421940928270042,0.105485232067511,0.0548523206751055,0.0548523206751055,0.080168776371308
"89",0.0421940928270042,0.0421940928270042,0.0421940928270042,0.130801687763713,0.080168776371308,0.0548523206751055,0.0421940928270042,0.0548523206751055,0.143459915611814,0.0675105485232068,0.0421940928270042,0.0548523206751055,0.0675105485232068,0.0548523206751055,0.080168776371308
"90",0.0791666666666667,0.0416666666666667,0.0416666666666667,0.154166666666667,0.0916666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.116666666666667,0.0416666666666667,0.0416666666666667,0.0666666666666667,0.0541666666666667,0.0541666666666667,0.0916666666666667
"91",0.0637254901960784,0.0637254901960784,0.0490196078431373,0.137254901960784,0.0931372549019608,0.0490196078431373,0.0490196078431373,0.0490196078431373,0.0931372549019608,0.0490196078431373,0.0637254901960784,0.0490196078431373,0.0637254901960784,0.0784313725490196,0.0490196078431373
"92",0.0796019900497513,0.0497512437810945,0.0497512437810945,0.0945273631840796,0.0497512437810945,0.0646766169154229,0.0497512437810945,0.0945273631840796,0.0945273631840796,0.0497512437810945,0.0796019900497513,0.0497512437810945,0.0796019900497513,0.0646766169154229,0.0497512437810945
"93",0.0619047619047619,0.0476190476190476,0.0476190476190476,0.0619047619047619,0.147619047619048,0.0476190476190476,0.0619047619047619,0.104761904761905,0.0619047619047619,0.0476190476190476,0.0761904761904762,0.0619047619047619,0.0619047619047619,0.0619047619047619,0.0476190476190476
"94",0.045045045045045,0.045045045045045,0.045045045045045,0.0585585585585586,0.153153153153153,0.0585585585585586,0.0990990990990991,0.0720720720720721,0.0720720720720721,0.0585585585585586,0.045045045045045,0.0585585585585586,0.0585585585585586,0.0855855855855856,0.045045045045045
"95",0.0462962962962963,0.0462962962962963,0.0740740740740741,0.0462962962962963,0.143518518518519,0.0740740740740741,0.0601851851851852,0.0462962962962963,0.0462962962962963,0.0740740740740741,0.0462962962962963,0.0462962962962963,0.0740740740740741,0.115740740740741,0.0601851851851852
"96",0.0483091787439614,0.0483091787439614,0.0628019323671498,0.0628019323671498,0.0917874396135266,0.0483091787439614,0.0772946859903382,0.0628019323671498,0.0772946859903382,0.0772946859903382,0.0483091787439614,0.0483091787439614,0.0483091787439614,0.120772946859903,0.0772946859903382
"97",0.0601851851851852,0.0462962962962963,0.0740740740740741,0.0601851851851852,0.115740740740741,0.0462962962962963,0.0601851851851852,0.115740740740741,0.0601851851851852,0.0462962962962963,0.0462962962962963,0.0740740740740741,0.0462962962962963,0.087962962962963,0.0601851851851852
"98",0.0763052208835341,0.0522088353413655,0.0883534136546185,0.0642570281124498,0.0763052208835341,0.0522088353413655,0.0763052208835341,0.0883534136546185,0.0522088353413655,0.0883534136546185,0.0401606425702811,0.100401606425703,0.0401606425702811,0.0642570281124498,0.0401606425702811
"99",0.036231884057971,0.101449275362319,0.036231884057971,0.0579710144927536,0.123188405797101,0.0579710144927536,0.0471014492753623,0.0797101449275362,0.036231884057971,0.0579710144927536,0.0471014492753623,0.101449275362319,0.036231884057971,0.144927536231884,0.036231884057971
"100",0.036231884057971,0.101449275362319,0.0471014492753623,0.0471014492753623,0.134057971014493,0.0471014492753623,0.0579710144927536,0.0471014492753623,0.0905797101449275,0.036231884057971,0.0471014492753623,0.101449275362319,0.036231884057971,0.0905797101449275,0.0797101449275362
"101",0.0666666666666667,0.0416666666666667,0.0541666666666667,0.0541666666666667,0.191666666666667,0.0541666666666667,0.0541666666666667,0.0541666666666667,0.0541666666666667,0.0416666666666667,0.0416666666666667,0.0541666666666667,0.0666666666666667,0.129166666666667,0.0416666666666667
"102",0.0720720720720721,0.045045045045045,0.045045045045045,0.045045045045045,0.166666666666667,0.045045045045045,0.0585585585585586,0.0585585585585586,0.0990990990990991,0.0585585585585586,0.045045045045045,0.0585585585585586,0.0720720720720721,0.0585585585585586,0.0720720720720721
"103",0.0541666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.191666666666667,0.0541666666666667,0.0666666666666667,0.0666666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0666666666666667,0.0541666666666667,0.0791666666666667
